,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
1304,B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&kitchen,635.0,635.0,0.0,4.3,4570
1305,B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&kitchen,717.0,1390.0,48.0,4.0,4867
1307,B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&kitchen,649.0,670.0,3.0,4.1,7786
1308,B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&kitchen,193.0,399.0,52.0,3.6,37
1310,B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home&kitchen,2449.0,3390.0,28.0,4.0,5206
1311,B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home&kitchen,1049.0,2499.0,58.0,3.7,638
1312,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&kitchen,2399.0,4200.0,43.0,3.8,397
1313,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&kitchen,2286.0,4495.0,49.0,3.9,326
1316,B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&kitchen,299.0,595.0,50.0,4.0,314
1318,B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home&kitchen,559.0,1010.0,45.0,4.1,17325
1319,B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home&kitchen,660.0,1100.0,40.0,3.6,91
1320,B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&kitchen,419.0,999.0,58.0,4.4,227
1322,B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&kitchen,2899.0,4005.0,28.0,4.3,7140
1323,B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home&kitchen,1799.0,3295.0,45.0,3.8,687
1324,B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&kitchen,1474.0,4650.0,68.0,4.1,1045
1327,B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&kitchen,375.0,999.0,62.0,3.6,1988
1328,B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&kitchen,2976.0,3945.0,25.0,4.2,3740
1329,B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&kitchen,1099.0,1499.0,27.0,4.1,4401
1331,B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&kitchen,1649.0,2800.0,41.0,3.9,2162
1332,B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&kitchen,799.0,1699.0,53.0,4.0,97
1333,B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&kitchen,765.0,970.0,21.0,4.2,6055
1334,B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&kitchen,999.0,1500.0,33.0,4.2,386
1335,B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&kitchen,587.0,1295.0,55.0,4.1,557
1337,B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&kitchen,699.0,850.0,18.0,4.1,1106
1339,B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&kitchen,640.0,1020.0,37.0,4.1,5059
1340,B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&kitchen,979.0,1999.0,51.0,3.9,157
1342,B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&kitchen,3199.0,3500.0,9.0,4.2,1899
1343,B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&kitchen,979.0,1395.0,30.0,4.2,15252
1344,B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&kitchen,929.0,2199.0,58.0,3.7,4
1345,B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&kitchen,3710.0,4330.0,14.0,3.7,1662
1346,B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&kitchen,2033.0,4295.0,53.0,3.4,422
1349,B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&kitchen,949.0,2385.0,60.0,4.1,2311
1350,B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home&kitchen,2790.0,4890.0,43.0,3.9,588
1351,B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home&kitchen,645.0,1100.0,41.0,4.0,3271
1352,B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&kitchen,2237.81,3899.0,43.0,3.9,11004
1355,B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&kitchen,825.0,825.0,0.0,4.0,3246
1357,B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&kitchen,697.0,1499.0,54.0,3.8,144
1358,B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&kitchen,688.0,747.0,8.0,4.5,2280
1359,B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home&kitchen,2199.0,3999.0,45.0,3.5,340
1361,B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&kitchen,2699.0,3799.0,29.0,4.0,727
1362,B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&kitchen,899.0,1999.0,55.0,4.0,832
1363,B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home&kitchen,1090.0,2999.0,64.0,3.5,57
1364,B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&kitchen,295.0,599.0,51.0,4.0,1644
1365,B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&kitchen,479.0,1999.0,76.0,3.4,1066
1366,B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&kitchen,2949.0,4849.0,39.0,4.2,7968
1367,B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&kitchen,335.0,510.0,34.0,3.8,3195
1368,B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home&kitchen,293.0,499.0,41.0,4.1,1456
1369,B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home&kitchen,599.0,1299.0,54.0,4.2,590
1370,B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&kitchen,499.0,999.0,50.0,4.3,1436
1371,B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home&kitchen,849.0,1190.0,29.0,4.2,4184
1372,B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home&kitchen,249.0,400.0,38.0,4.1,693
1373,B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&kitchen,185.0,599.0,69.0,3.9,1306
1374,B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",Home&kitchen,778.0,999.0,22.0,3.3,8
1375,B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),Home&kitchen,279.0,699.0,60.0,4.3,2326
1376,B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&kitchen,215.0,1499.0,86.0,3.9,1004
1377,B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",Home&kitchen,889.0,1295.0,31.0,4.3,6400
1378,B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home&kitchen,1449.0,4999.0,71.0,3.6,63
1379,B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",Home&kitchen,1190.0,2550.0,53.0,3.8,1181
1380,B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home&kitchen,1799.0,1950.0,8.0,3.9,1888
1382,B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&kitchen,1799.0,3299.0,45.0,3.8,1846
1383,B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home&kitchen,2199.0,3895.0,44.0,3.9,1085
1385,B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&kitchen,649.0,999.0,35.0,3.6,4
1387,B078WB1VWJ,"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",Home&kitchen,1110.0,1599.0,31.0,4.3,4022
1388,B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),Home&kitchen,1499.0,3500.0,57.0,4.7,2591
1389,B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&kitchen,759.0,1999.0,62.0,4.3,532
1390,B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",Home&kitchen,2669.0,3199.0,17.0,3.9,260
1391,B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",Home&kitchen,929.0,1300.0,29.0,3.9,1672
1392,B07J2BQZD6,"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",Home&kitchen,199.0,399.0,50.0,3.7,7945
1393,B07HK53XM4,"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt",Home&kitchen,279.0,599.0,53.0,3.5,1367
1394,B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",Home&kitchen,549.0,999.0,45.0,4.0,1313
1395,B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&kitchen,85.0,199.0,57.0,4.1,212
1396,B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&kitchen,499.0,1299.0,62.0,3.9,65
1398,B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&kitchen,1260.0,2299.0,45.0,4.3,55
1399,B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",Home&kitchen,1099.0,1500.0,27.0,4.5,1065
1400,B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&kitchen,1928.0,2590.0,26.0,4.0,2377
1402,B00935MGHS,"Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black",Home&kitchen,1199.0,1795.0,33.0,4.2,5967
1403,B07B5XJ572,iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver),Home&kitchen,1456.0,3190.0,54.0,4.1,1776
1404,B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),Home&kitchen,3349.0,4799.0,30.0,3.7,4200
1406,B07GLS2563,"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver",Home&kitchen,1199.0,1899.0,37.0,4.2,3858
1408,B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,Home&kitchen,179.0,799.0,78.0,3.6,101
1409,B06Y36JKC3,Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Home&kitchen,149.0,300.0,50.0,4.1,4074
1411,B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",Home&kitchen,379.0,389.0,3.0,4.2,3739
1414,B07Y5FDPKV,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Home&kitchen,1745.0,2400.0,27.0,4.2,14160
1417,B09HS1NDRQ,"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",Home&kitchen,390.0,799.0,51.0,3.8,287
1418,B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&kitchen,1999.0,2999.0,33.0,4.4,388
1419,B09FPP3R1D,"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",Home&kitchen,1624.0,2495.0,35.0,4.1,827
1420,B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home&kitchen,184.0,450.0,59.0,4.2,4971
1421,B09NNZ1GF7,"Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)",Home&kitchen,445.0,999.0,55.0,4.3,229
1422,B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,Home&kitchen,699.0,1690.0,59.0,4.1,3524
1423,B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&kitchen,1601.0,3890.0,59.0,4.2,156
1424,B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,Home&kitchen,231.0,260.0,11.0,4.1,490
1425,B081RLM75M,LACOPINE Mini Pocket Size Lint Roller (White),Home&kitchen,369.0,599.0,38.0,3.9,82
1426,B07SYYVP69,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Home&kitchen,809.0,1950.0,59.0,3.9,710
1427,B0BDZWMGZ1,Activa Easy Mix Nutri Mixer Grinder 500 Watt | Long Lasting Shock Proof ABS Body | Heavy Duty Motor With Nano - Grinding Technology,Home&kitchen,1199.0,2990.0,60.0,3.8,133
1429,B09WF4Q7B3,"Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Vertical and Horizontal Ironing, Steam burst of upto .8g/ shot",Home&kitchen,1799.0,2599.0,31.0,3.6,771
1431,B00KIDSU8S,Havells Ventil Air DX 200mm Exhaust Fan (White),Home&kitchen,1999.0,2360.0,15.0,4.2,7801
1433,B08WWKM5HQ,Crompton Highspeed Markle Prime 1200 mm (48 inch) Anti-Dust Ceiling Fan with Energy Efficient 55W Motor (Burgundy),Home&kitchen,2599.0,4780.0,46.0,3.9,898
1434,B015GX9Y0W,"Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)",Home&kitchen,1199.0,2400.0,50.0,3.9,1202
1435,B089BDBDGM,"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992",Home&kitchen,219.0,249.0,12.0,4.0,1108
1436,B0BPBG712X,"Portable, Handy Compact Plug-in Portable Digital Electric Heater Fan Wall-Outlet Handy Air Warmer Blower Adjustable Timer Digital Display Heater for Home/Office/Camper (Black, 400 Watts)",Home&kitchen,799.0,1199.0,33.0,4.4,17
1439,B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",Home&kitchen,1982.84,3300.0,40.0,4.1,5873
1440,B01MRARGBW,Eco Crystal J 5 inch Cartridge (Pack of 2),Home&kitchen,199.0,400.0,50.0,4.1,1379
1441,B07VZYMQNZ,"Borosil Rio 1.5 L Electric Kettle, Stainless Steel Inner Body, Boil Water For Tea, Coffee, Soup, Silver",Home&kitchen,1180.0,1440.0,18.0,4.2,1527
1442,B01L7C4IU2,Havells Ambrose 1200mm Ceiling Fan (Pearl White Wood),Home&kitchen,2199.0,3045.0,28.0,4.2,2686
1443,B09H7JDJCW,"PHILIPS Drip Coffee Maker HD7432/20, 0.6 L, Ideal for 2-7 cups, Black, Medium",Home&kitchen,2999.0,3595.0,17.0,4.0,178
1444,B07F6GXNPB,"Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel, Ace, 300, Jet Models - Set of 10",Home&kitchen,253.0,500.0,49.0,4.3,2664
1445,B0B97D658R,"Larrito wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier with Colorful Change for Car, Office, Babies, humidifiers for home, air humidifier for room (WOODEN HUMIDIFIRE-A)",Home&kitchen,499.0,799.0,38.0,3.6,212
1446,B09NFSHCWN,Hilton Quartz Heater 400/800-Watt ISI 2 Rods Multi Mode Heater Long Lasting Quick Heating Extremely Warm (Grey),Home&kitchen,1149.0,1899.0,39.0,3.5,24
1447,B076VQS87V,Syska SDI-07 1000 W Stellar with Golden American Heritage Soleplate Dry Iron (Blue),Home&kitchen,457.0,799.0,43.0,4.3,1868
1448,B09LMMFW3S,"IKEA Milk Frother for Your Milk, Coffee,(Cold and hot Drinks), Black",Home&kitchen,229.0,399.0,43.0,3.6,451
1450,B0BJYSCWFQ,"Kitchengenix's Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks (Red)",Home&kitchen,899.0,1999.0,55.0,4.2,39
1451,B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",Home&kitchen,1499.0,2199.0,32.0,4.4,6531
1452,B0B8CB7MHW,"KNOWZA Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater (BLACK COFFEE BEATER)",Home&kitchen,426.0,999.0,57.0,4.1,222
1453,B07K19NYZ8,Usha Hc 812 T Thermo Fan Room Heater,Home&kitchen,2320.0,3290.0,29.0,3.8,195
1454,B08ZXZ362Z,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",Home&kitchen,1563.0,3098.0,50.0,3.5,2283
1455,B00GHL8VP2,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",Home&kitchen,3487.77,4990.0,30.0,4.1,1127
1457,B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),Home&kitchen,2695.0,2695.0,0.0,4.4,2518
1458,B07J9KXQCC,"Libra Room Heater for Home, Room Heaters Home for Winter, Electric Heater with 2000 Watts Power as per IS Specification for Small to Medium Rooms - FH12 (Grey)",Home&kitchen,949.0,2299.0,59.0,3.6,550
1460,B08L7J3T31,"Noir Aqua - 5pcs PP Spun Filter + 1 Spanner | for All Types of RO Water purifiers (5 Piece, White, 10 Inch, 5 Micron) - RO Spun Filter Cartridge Sponge Replacement Water Filter Candle",Home&kitchen,379.0,919.0,59.0,4.0,1090
1461,B01M6453MB,"Prestige Delight PRWO Electric Rice Cooker (1 L, White)",Home&kitchen,2280.0,3045.0,25.0,4.1,4118
1462,B009P2LIL4,"Bajaj Majesty RX10 2000 Watts Heat Convector Room Heater (White, ISI Approved)",Home&kitchen,2219.0,3080.0,28.0,3.6,468
